users,text
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 🔴Suivez à 12h00 mon grand meeting à \#Villepinte : ➡️ ➡️ \#Marine2017 \#MarineÀVillepinte 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username VIDEO : A Sarcelles, \#BFMTV est aux ordres des \#Macron. Il leur dicte quoi filmer. 👉@Username @Username @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username Vote @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Nous avons 7 millions de chômeurs et 9 millions de pauvres, or nous faisons venir 200 000 étrangers par an."" \#Élysée2017
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username Right out of the \#PlayBook when it looks like you may not get the right \#Election Results \#LOL \#Marine2017 @Username \#Marine2017
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username VOTE ♡♡♡ @Username Pour remettre la France en ordre, pour notre sécurité et pour terrasser le terrorisme islamiste \#JeVoteMarine 🇫🇷 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Make France Great Again. 🇫🇷 @Username \#Bayrougate \#lepen \#presidentielle2017 \#jevotepour  \#ChoisirLaFrance \#Marine2017 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username We're out of \#time. To all \#French : the moment has come we all gather in order to \#defend the interest of France ! @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username TRUE TRUE \& TRUE. Let's MAKE FRANCE GREAT AGAIN🇫🇷🇫🇷🇫🇷🇫🇷🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇫🇷🇫🇷🇫🇷
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Watching @Username -- making same arguments ag @Username Le Pen as they did against @Username Globalists freaking.
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username After this first round, THANKS to all Internet militants of the \#patriotsphere mobilized since the beginning of this campaign! @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Your liberalism will cost many more lives in France. Vote @Username to save France. ""Macron and Le Pen"" \#SundayMorning \#CNNSOTU \#AMJoy 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username My dear Friends around the World. This battle is not over. Believe me. Stand with me for then next steps to liberate \#France ! @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username He tried to interfere with @Username election as well! It did not work ! Won't work this time either ! Vote @Username \#MFGA \#France 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Dimanche, choisissez la France 🇫🇷 ! \#ChoisirLaFrance 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username If @Username wins the French election it will mean the end of the European Union. 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Make France Great Again. 🇫🇷 @Username \#Bayrougate \#lepen \#presidentielle2017 \#jevotepour  \#ChoisirLaFrance \#Marine2017 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Make France Great Again. 🇫🇷 @Username \#Bayrougate \#lepen \#presidentielle2017 \#jevotepour  \#ChoisirLaFrance \#Marine2017 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Make France Great Again. 🇫🇷 @Username \#Bayrougate \#lepen \#presidentielle2017 \#jevotepour  \#ChoisirLaFrance \#Marine2017 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Het rommelt bij de Franse @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username Make France Great Again. 🇫🇷 @Username \#Bayrougate \#lepen \#presidentielle2017  \#jevotepour   \#ChoisirLaFrance \#Marine2017
"
6d2be0e9183417dcaf1ecda22bf05e3b,"\#ChoisirLaFrance \#VoteLePen \#France \#FrenchElection \#Vote \#LePen @Username \#MFGA \#Frexit🇺🇸💞🇫🇷 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#ChoisirLaFrance \#VoteLePen \#France \#FrenchElection \#Vote \#LePen @Username \#MFGA \#Frexit🇺🇸💞🇫🇷 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#RINOSout @Username @Username \#ViveMarine \#ViveLaFrance @Username @Username @Username @Username @Username \#ChoisirLaFrance 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Marine Le Pen @Username →""French citizens aren't stupid, they can know fake news from truth, no matter from traditional or social media"" 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"\#VOTE \#Marine2017 KEEP \#France FREE from Muslim invasion Help @Username 🇫🇷 We Put \#FranceFirst‼️ \#AuNomDuPeuple \#Patriote \#MFGA🇫🇷 🇺🇸🇫🇷🇬🇧 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Qui sera le Premier ministre de \#Macron ? Combien de députés socialistes sortants seront investis par son mouvement ?"" \#MarineÀVillepinte 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 🇫🇷 \#DareToBe Patriotic 🇫🇷 👉Vote For \#MarineLePen .@Username @Username @Username \#FN \#MFGA \#Marine2017 🇫🇷 \#AuNomDuPeuple 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Il est temps de remettre la France en ordre, il est temps de faire le choix de la France."" \#2017LeDébat
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#AuNomDuPeuple! \#MacronLeaks \#Élysée2017 @Username @Username \#MacronGate \#jevotepour \#jevote 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"\#AuNomDuPeuple! \#MacronLeaks \#Élysée2017 @Username @Username \#MacronGate \#jevotepour \#jevote 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Tout mon soutien et ma compassion aux Coptes après ce nouveau déchaînement de barbarie islamiste. \#Egypte MLP
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username esperons qu'elle explose au plus vite. got gold? Erdogan va nous envoyer quelques Uebermenschen. ca y'est!
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username BREAKING: One final push B4 crucial \#Frenchelections 2moro 🔉🔊 Get your country back👉vote @Username \#VoteLe7Mai 🇫🇷\#Marine2017🇫🇷\#ImWithHer 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Voter pour @Username c'est faire en sorte que tout ce qui a été fait par \#Hollande ne soit pas remis en cause"". @Username à Dijon 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Pourquoi devrait-on tolérer sur notre sol des propos que d'autres démocraties refusent ? Pas de campagne électorale turque en France. MLP
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Est-ce qu'on peut être concret ce soir ? Car je pense que les Français attendent des solutions !"" \#LeGrandDébat 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Comme elle, un homme fut diffamé et insulté d'extrémiste de droite et d'extrémiste de gauche : De Gaulle \#JeChoisisMarine @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Gorafisation complète du gouvernement @Username / @Username 🔥 \#FerrandDemission :  
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username @Username \#Poutine ""S'il n'y avait pas eu Vladimir Poutine et les Russes, il n'y aurait aujourd'hui que des barbus au Moyen-Orient""@Username \#GGRMC
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 📺 J'étais hier soir l'invitée du \#JT20h sur @Username :  \#ChoisirLaFrance 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"Split of \#LabourParty is inevitable.@Username represent the left won't quit. Not late 2 form another new labour. @Username did it
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username Vous n'étiez rien vous voilà devenu traître et p...comme \#Bayrou !!Mr 2% toute votre vie !! Mais tout se paie un jour vous verrez 👎👎👎😈😈
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#AuNomDuPeuple! \#MacronLeaks \#Élysée2017 @Username @Username \#MacronGate \#jevotepour \#jevote 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Les forces de police laissent faire les manifestants quand c'est @Username ou moi qui nous déplaçons"" \#19hruthelkrief
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Françaises et Français d'outre-mer, vous connaissez mon affection pour vous. Vous ne serez plus jamais laissés de côté."" \#MarineÀNice 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""La lutte contre le terrorisme commence par retrouver nos frontières nationales, et arrêter avec la naïveté."" \#AttentatChampsElysées @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Sur le terrain, chez moi à \#Marseille, de nombreux électeurs des Républicains voteront @Username dimanche prochain"" \#ChoisirLaFrance 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username En un bel hommage à l'Histoire de France, @Username finit sa campagne à la cathédrale de \#Reims, où furent sacrés nos rois ! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Fermatela, ha pubblicato la verità: cos'è il Daesh Fermatela, potrebbe vincere e far crollare la Ue. Solidarietà a @Username
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Le socialiste @Username soutient l'immigration massive de ""migrants"" en Europe. RT pour le faire savoir ! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Les travailleurs détachés doivent payer des charges équivalentes à celles des travailleurs nationaux. \#LeGrandDébat 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username Au premier tour ns avons qualifié @Username AU SECOND TOUR NOUS LA FAISONS PRÉSIDENTE ! une femme Présidente c'est beau 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Avec ses petits poings et sa rage \#Macron semble s'en prendre aux électeurs de @Username @Username \#MacronArras
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username Czech Politician: Islam is a “criminal” ideology West Will Have To 'Crush' Islam 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username @Username @Username I thrive on insults, it's evidence of reach
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#AuNomDuPeuple! \#MacronLeaks \#Élysée2017 @Username @Username \#MacronGate \#jevotepour \#jevote 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Le second tour de cette élection présidentielle est sans doute le plus décisif de l’histoire de la Ve République.""
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username Ce monde est mort au profit du néolibéralisme destructeur des structures sociales et de la nature.
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Quand Mitterrand disait la même chose que @Username La République ne s'excuse pas pour les actes des traitres. \#veldhiv 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#Radical mosques must be closed and hate preachers \#expelled @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username Very proud of \#LePen for doing something normal for her culture/background!Shame on others bowing to Muslim crap!
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""\#Macron a carrément annoncé, depuis l'Algérie, l’ouverture d’une autoroute de l’immigration entre la France et le Maghreb !"" \#AjaccioMLP 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username If I was @Username campaign manager, I'd be showing footage and photos like this on the hour every hour in all media. Deport this scum 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 🗓 Je vous donne rendez-vous à \#Rignac, dans l'\#Aveyron, pour une réunion publique ce samedi 4 mars à 16h30 ! \#Marine2017 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#AuNomDuPeuple! \#MacronLeaks \#Élysée2017 @Username @Username \#MacronGate \#jevotepour \#jevote 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#AuNomDuPeuple! \#MacronLeaks \#Élysée2017 @Username @Username \#MacronGate \#jevotepour \#jevote 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username @Username @Username Vous avez parfaitement raison. Ces gens n'ont aucune éducation ...
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username J'ai voté pour l'EUROPE désislamisée, l'EUROPE ré-européanisée. J'ai voté @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Je veux du patriotisme économique, un avantage dans la commande publique pour nos industries, notre \#agriculture."" \#LeGrandDébat
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Quand @Username découvre son programme pour l'Enseignement Supérieur et qu'il avoue ne pas comprendre ce qui est écrit. \#Malaise 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#circo0204 \#assembleepatriote @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"THE UNCOMFORTABLE TRUTH ABOUT IMMIGRATION   @Username @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username @Username @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username I TIRANNI DI BRUXELLES REVOCANO L’IMMUNITA’ PARLAMENTARE A @Username Articolo dell'Avv.@Username su @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Effectivement remercions @Username chapeau bas Monsieur les Patriotes vous soutiendrons dans vos prochains combats 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username La candidate du Peuple au coeur de la France tandis que @Username le candidat des banques préfère les paillettes de \#LaRotonde ! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""La personnalité de François \#Fillon se révèle très éloignée de l'image austère qu'il avait voulu se donner."" \#8h30Aphatie
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username VOTE: MARINE LE PEN > MAKE FRANCE GREAT AGAIN >> \#AvecMarine \#Marine2017 \#MarinePresidente \#MLP \#FN \#DLNF_INFO @Username \#France \#INFO
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username VOTE: MARINE LE PEN > MAKE FRANCE GREAT AGAIN >> \#AvecMarine \#Marine2017 \#MarinePresidente \#MLP \#FN \#DLNF_INFO @Username \#France \#INFO
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username @Username @Username I hear she's not doing too well The Muslim migrants is probably threatening are blocking the LePen voters
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username '@Username is an enemy of nation state democracy. He is bad news for Brexit Britain. 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username VOTE: MARINE LE PEN > SHOW OBAMA WE CARE >> \#AvecMarine \#Marine2017 \#MarinePresidente \#MLP \#FN \#DLNF_INFO @Username \#France \#INFO
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""J'attends que l'on s'intéresse enfin au patrimoine de M. \#Macron. Mais j'ai peur qu'il soit couvert politiquement..."" \#DimPol
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username VOTE: MARINE LE PEN > MAKE FRANCE GREAT AGAIN >> \#AvecMarine \#Marine2017 \#MarinePresidente \#MLP \#FN \#DLNF_INFO @Username \#France \#INFO
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username VOTE: MARINE LE PEN > MAKE FRANCE GREAT AGAIN >> \#AvecMarine \#Marine2017 \#MarinePresidente \#MLP \#FN \#DLNF_INFO @Username \#France \#INFO
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Je supprimerai le RSI, je prononcerai une amnistie sur les arriérés du RSI pour protéger nos indépendants."" \#PerpignanMLP 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ah oui trop fort: les gens d'En Marche manifestent devant la mairie de Yerres LoL @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"Merci @Username ! Vous êtes une vraie féministe 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username J'adresse un message de soutien à nos forces de police ! \#ManifPolice 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"STAY AWAY FROM MY BOY .@Username was sent to \#Paris, away from Brigitte Trogneux, his \#teacher VOTEZ \#LEPEN 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username @Username Lol😂😂😂😂 vs me faite pitié sa insulte et sa se dit pour la démocratie @Username devrait vous laisser dans votre jus dxtreme gauche😜😜
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username @Username @Username Vous avez pris des cours de mauvaise foi au PS ?
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 9 giga de documents, échanges de mails ont été débusqués sur Macron et @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LEmissionPolitique Hallucinant ! Les candidats @Username incapables de citer 1 pt du pgm. Le ""renouvellement"" HELP ! Go \#FranceInsoumise 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username EN DIRECT - @Username : ""Je veux faire des campagnes de France une grande cause nationale"" \#BourdinDirect 📺  
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""@Username caricature du système : banquier d'affaires devenu ministre socialiste"" @Username \#TDinfos \#GdMatinSudRadio
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username VIDÉO - \#2017LeDébat ""@Username est un énarque parfait qui ne propose rien de nouveau"" selon @Username  \#GGRMC
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username VIDEO⚡@Username dénonce la manipulation de \#Fr2 et @Username interviewant une ex-élue \#PS se faisant passer pour une électrice déçue de lui 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Quand je lisais les journaux ce matin, on peut se demander si on est toujours en démocratie"" \#8h30Aphatie \#franceinfo
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username Un grand bravo à vous monsieur
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Retrouvez ici mon interview sur @Username ""La droite française s’est trop longtemps couchée face au politiquement correct"" 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username Le peuple vous soutient Monsieur Dupont-Aignan. Les ténors du parti LR sont des traitres à la France.
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Vous avez peur que l'élection de @Username provoque des émeutes? Avec Macron on aura les émeutes mais rien pour les réprimer!
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#FranceElections2017 \#photography \#PintoFotografia \#dailyphoto \#ThePhotoHour \#500pxrtg \#PhotoOfTheDay @Username @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"\#FranceElections2017 \#photography \#PintoFotografia \#dailyphoto \#ThePhotoHour \#500pxrtg \#PhotoOfTheDay @Username @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Il y a un énorme problème dont personne ne parle [...] c'est le recul du droit des femmes lié au fondamentalisme islamiste."" \#RTLMatin 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username @Username @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Immigration is an organized replacement of our population. This threatens our very survival."" - @Username \#Rotterdam 🇳🇱 \#Marine2017 🇫🇷 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#JeVote @Username \#JeVote @Username \#JeVote @Username \#JeVote @Username \#JeVote @Username \#JeVote
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username Congratulations from the US.
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username Viva La France Save your children; Vote @Username @Username .\#trumptrain \#MAGA Belgium Waffles Suck. Globalist can't cook. \#MFGA!
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username @Username @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Obama in Tahiti to mess with the French Elections. Be careful @Username He tried this in Israel too.
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 🗓 Je vous donne rendez-vous à \#Paris ce lundi 17 avril à 20h00 pour une grande réunion publique ! \#MarineÀParis 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Muzzie Assholes OUT‼️ @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username Yes get the savages out of France ! Wake up France NOW ! \#VoteMarineLePen Save your Country and your sovereignty!!
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username J'entends des ténors \#LR qualifier mon alliance avec @Username de trahison, alors même qu'ils se sont tous soumis à \#Macron ! Pitoyables
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username @Username @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username Bring on \#frexit ! Another kick in the teeth for the globalists 🇬🇧🇷🇺
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username @Username @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Je voudrais vous exprimer, à vous, électeurs patriotes français, ma plus profonde gratitude."" \#Présidentielle2017 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 💫🇫🇷💫🇫🇷💫 ""The people want to be protected from globalization and take back the reins of their destiny."" @Username \#Marine2017 🇫🇷💫🇫🇷💫 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username A REAL debate will finally take place. The \#French must seize this \#historic opportunity \#MarineLePen \#Patriot vs. globalist @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username It is time to free the French ppl of the arrogant ELITES WHO WANT TO DICTATE THEIR CONDUCT! \#Marine2017 @Username \#Frenchelections 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 🇫🇷🇫🇷 🇫🇷""Non,nous ne voulons pas des migrants de Madame Merkel."" @Username \#LilleMLP 🇫🇷 No,We Don't Want Mrs Merkel's migrants \#MFGA 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username @Username It is. They got what they deserved. They're 2 liberals and 2 arrogant. Oh well glad we've Trump
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LesDeplorables UNITE‼️ 🇺🇸🇬🇧🇫🇷🇳🇱💥 \#Brexit 🇬🇧 \#PVV2017 🇳🇱 \#Marine2017 \#FN 🇫🇷\#MFGA💥 @Username Kick Ass‼️ @Username @Username \#MAGA 🇺🇸 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username Obama wants the Muslims to continue to create chaos in France, why he wants Le Pen to lose. VOTE 4 Le Pen.! 
"
